Name;type;ingredient;Item Quantity;Item Name;Serving Size Quantity;Serving Size Measure;Unit Measure;Unit Quantity;Volume Measure;Volume Quantity;Calories (kcal);Protein (g);Carbohydrate (Available) (g);Carbohydrates (g);Total Dietary Fiber (g);Dietary Fiber (2016) (g);Fat (g);Saturated Fat (g);Trans Fatty Acid (g);Cholesterol (mg);Sodium (mg);Calcium (mg);Copper (mg);Folate (mcg);Folate, DFE (mcg DFE);Folate, food (mcg);Iron (mg);Magnesium (mg);Manganese (mg);Omega 3 Fatty Acid (g);Omega 6 Fatty Acid (g);Phosphorus (mg);Potassium (mg);Selenium (mcg);Vitamin A - IU (IU);Vitamin A - RAE (mcg);Vitamin A - RE (mcg);Vitamin B1 - Thiamin (mg);Vitamin B12 (mcg);Vitamin B2 - Riboflavin (mg);Vitamin B3 - Niacin (mg);Vitamin B3 - Niacin Equiv (mg);Vitamin B6 (mg);Vitamin C (mg);Vitamin E - Alpha-Toco (mg);Vitamin E - Alpha-Toco Equiv (mg);Vitamin E - IU (IU);Vitamin E - mg (mg);Vitamin K (mcg);Zinc (mg)
Asian Pear Salad with Orange Ginger Dressing;lunch;edamame, cooked, shelled;1;edamame, cooked, shelled;4;Serving;;4;;;217;17,887;5,6265;13,3765;7,75;7,75;11,7335;2,04755;;3,1;198,4;94,55;0,5177;443,3;443,3;443,3;3,41;96,1;;0,68355;3,74945;254,2;654,1;1,24;;38,75;;0,2852;0;0,23405;1,3733;1,3733;0,17515;8,215;1,4725;;;;43,71;2,0615
Asian Pear Salad with Orange Ginger Dressing;lunch;cabbage, red, fresh;1;cabbage, red, fresh;4;Serving;;4;;;21,7;1,001;3,689;5,159;1,47;1,47;0,112;0,0147;0;0;18,9;31,5;0,0119;12,6;12,6;12,6;0,56;11,2;0,1701;0,0315;0,0245;21;170,1;0,42;781,2;39,06;78,12;0,0448;0;0,0483;0,2926;0,4326;0,1463;39,9;0,077;0,077;0,11473;0,077;26,74;0,154
Asian Pear Salad with Orange Ginger Dressing;lunch;cucumber, fresh, sliced;1;cucumber, fresh, sliced;4;Serving;;4;;;17,85;0,7735;3,7247;4,3197;0,595;0,595;0,1309;0,04403;;0;2,38;19,04;0,04879;8,33;8,33;8,33;0,3332;15,47;;0,005771;0,032308;28,56;174,93;0,357;;5,95;;0,03213;0;0,03927;0,11662;0,11662;0,0476;3,332;0,0357;;;;19,516;0,238
Asian Pear Salad with Orange Ginger Dressing;lunch;onion, white, fresh, chopped;1;onion, white, fresh, chopped;4;Serving;;4;;;1,333334;0,036667;0,254667;0,311334;0,056667;0,056667;0,003333;0,0014;0;0;0,133333;0,766667;0,0013;0,633334;0,633334;0,633334;0,007;0,333334;0,0043;0,000133;0,000433;0,966667;4,86667;0,016667;0,066667;0,003333;0,006667;0,001533;0;0,0009;0,003867;0,011644;0,004;0,246667;0,000667;0,000667;0,000993;0,000667;0,013333;0,005667
Asian Pear Salad with Orange Ginger Dressing;lunch;orange peel, fresh, grated;1;orange peel, fresh, grated;4;Serving;;4;;;1,939999;0,03;0,288;0,5;0,212;0,212;0,004;0,00048;0;0;0,06;3,219999;0,00184;0,6;0,6;0,6;0,016;0,44;;0,00022;0,00058;0,42;4,239998;0,02;8,399997;0,42;0,84;0,0024;0;0,0018;0,018;0,018;0,00352;2,719999;0,005;0,005;0,00745;0,005;;0,005
Asian Pear Salad with Orange Ginger Dressing;lunch;juice, orange, chilled;1/4;juice, orange, chilled;4;Serving;;4;;;30,5025;0,4233;6,9969;7,18365;0,18675;0,18675;0,0747;0,008715;0;0;1,245;6,8475;0,026145;11,8275;11,8275;11,8275;0,080925;6,8475;0,014318;0,004357;0,014318;10,5825;110,805;0,06225;26,145;1,30725;2,6145;0,028635;0;0,024277;0,1743;0,195048;0,04731;20,916;0,1245;0,1245;0,185505;0,1245;0;0,043575
Asian Pear Salad with Orange Ginger Dressing;lunch;ginger, ground;1;ginger, ground;4;Serving;;4;;;6,03;0,16164;1,03536;1,28916;0,2538;0,2538;0,07632;0,046782;0;0;0,486;2,052;0,00864;0,234;0,234;0,234;0,3564;3,852;0,5994;0,004014;0,012708;3,024;23,759999;1,0044;0,54;0,027;0,054;0,000828;0;0,00306;0,17316;0,21876;0,011268;0,0126;0;0;0;0;0,0144;0,06552
Asian Pear Salad with Orange Ginger Dressing;lunch;vinegar, rice, 100 grain;2;vinegar, rice, 100 grain;4;Serving;;4;;;14,1;0;3,75;3,75;0;0;0;0;0;;1,5;0,3;;;;;0,3;;;0;0;0,3;2,4;;0,3;;0,06;0,3;;0,3;0,3;0,3;;0,3;;;;;;
Asian Pear Salad with Orange Ginger Dressing;lunch;cilantro, fresh, bunch;2;cilantro, fresh, bunch;4;Serving;;4;;;0,153333;0,0142;0,0058;0,024467;0,018667;0,018667;0,003467;0,000093;;0;0,306667;0,446667;0,0015;0,413334;0,413334;0,413334;0,0118;0,173333;;0;0,000267;0,32;3,473336;0,006;;2,246668;;0,000447;0;0,00108;0,007427;0,007427;0,000993;0,18;0,016667;;;;2,066668;0,003333
Asian Pear Salad with Orange Ginger Dressing;lunch;oil, olive;2;oil, olive;4;Serving;;4;;;79,559971;0;0;0;0;0;8,999997;1,24272;;0;0,18;0,09;0;0;0;0;0,0504;0;0;0,06849;0,87858;0;0,09;0;0;0;0;0;0;0;0;0;0;0;1,2915;1,2915;1,924334;1,2915;5,417998;0
Asian Pear Salad with Orange Ginger Dressing;lunch;black pepper, ground;1/4;black pepper, ground;4;Serving;;4;;;1,44325;0,059742;0,222237;0,367712;0,145475;0,145475;0,018745;0,008004;0;0;0,115;2,54725;0,007647;0,09775;0,09775;0,09775;0,055832;0,98325;0,07333;0,000874;0,00399;0,9085;7,64175;0,028175;3,14525;0,157262;0,314525;0,000621;0;0,001035;0,006572;0,012131;0,001673;0;0,00598;0,00598;0,00891;0,00598;0,941275;0,006842
Asian Pear Salad with Orange Ginger Dressing;lunch;salt, table;1/4;salt, table;4;Serving;;4;;;0;0;0;0;0;0;0;0;0;0;581,37;0,36;0,00045;0;0;0;0,00495;0,015;0,0015;0;0;0;0,12;0,0015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0015
Asian Pear Salad with Orange Ginger Dressing;lunch;sunflower seeds, dried, kernels;1;sunflower seeds, dried, kernels;4;Serving;;4;;;51,100052;1,818252;0,997501;1,750002;0,752501;0,752501;4,502755;0,389813;0;0;0,787501;6,825007;0,1575;19,86252;19,86252;19,86252;0,459375;28,437529;0,170625;0,0077;2,01679;57,750058;56,437557;4,637505;4,375004;0,21875;0,4375;0,1295;0;0,031063;0,729313;1,151131;0,117688;0,1225;3,077378;3,077378;4,585293;3,077378;0;0,4375
Asian Pear Salad with Orange Ginger Dressing;lunch;sesame seeds;1;sesame seeds;4;Serving;;4;;;16,826678;0,545334;0,012429;0,3128;0,300371;0,300371;1,632268;0,241467;;0;1,253334;1,600001;0,037333;3,066669;3,066669;3,066669;0,1696;9,200006;;0,007013;0,67272;17,786678;9,866673;0,917334;;0,08;;0,01864;0;0,0024;0,154667;0,154667;0,010667;0;0,0448;;;;0;0,179467
Asian Pear Salad with Orange Ginger Dressing;lunch;oil, sunflower;2;oil, sunflower;4;Serving;;4;;;240,448007;0;0;0;0;0;27,200001;2,8016;;0;0;0;0;0;0;0;0;0;;0;17,870401;0;0;0;;0;;0;0;0;0;0;0;0;11,17376;;;;1,4688;0
Authentic Chile Con Carne;dinner;tomatoes, roma, fresh;3;tomatoes, roma, fresh;4;Serving;;4;;;33,48;1,6368;5,0034;7,2354;2,232;2,232;0,372;0,05208;0;0;9,3;18,6;0,10974;27,9;27,9;27,9;0,5022;20,46;0,21204;0,00558;0,1488;44,64;440,82;0;1549,38;77,469;154,938;0,06882;0;0,03534;1,10484;1,29084;0,1488;25,482;1,0044;1,0044;1,496556;1,0044;14,694;0,3162
Authentic Chile Con Carne;dinner;"potato, russet, fresh, with skin, large, 3"" to 4 1/4""";1;"potato, russet, fresh, with skin, large, 3"" to 4 1/4""";4;Serving;;4;;;291,51;7,8966;61,8813;66,6783;4,797;4,797;0,2952;0,09594;0;0;18,45;47,97;0,38007;51,66;51,66;51,66;3,1734;84,87;0,57933;0,0369;0,11808;202,95;1538,73;1,476;3,69;0,1845;0,369;0,30258;0;0,12177;3,81915;3,81915;1,27305;21,033;0,0369;0,0369;0,054981;0,0369;6,642;1,0701
Authentic Chile Con Carne;dinner;oil, sunflower;1;oil, sunflower;4;Serving;;4;;;40,074653;0;0;0;0;0;4,533332;0,466933;;0;0;0;0;0;0;0;0;0;;0;2,978399;0;0;0;;0;;0;0;0;0;0;0;0;1,862293;;;;0,2448;0
Authentic Chile Con Carne;dinner;jalapeno peppers, fresh;2;jalapeno peppers, fresh;4;Serving;;4;;;8,12;0,2548;1,083583;1,82;0,736417;0,736417;0,1036;0,02576;0;0;0,84;3,36;0,01288;7,56;7,56;7,56;0,07;4,2;0,02716;0,014;0,01736;7,28;69,44;0,112;301,84;15,092;30,184;0,0112;0;0,0196;0,3584;0,3584;0,11732;33,208;1,0024;1,0024;1,493576;1,0024;5,18;0,0392
Authentic Chile Con Carne;dinner;"bell pepper, green, fresh, medium, 2 1/2""";1;"bell pepper, green, fresh, medium, 2 1/2""";4;Serving;;4;;;23,8;1,0234;3,4986;5,5216;2,023;2,023;0,2023;0,06902;0;0;3,57;11,9;0,07854;11,9;11,9;11,9;0,4046;11,9;0,14518;0,00952;0,06426;23,8;208,25;0;440,3;22,015;44,03;0,06783;0;0,03332;0,5712;0,801441;0,26656;95,676;0,4403;0,4403;0,656047;0,4403;8,806;0,1547
Authentic Chile Con Carne;dinner;onion, white, fresh, small;1/2;onion, white, fresh, small;4;Serving;;4;;;14;0,385;2,674;3,269;0,595;0,595;0,035;0,0147;0;0;1,4;8,05;0,01365;6,65;6,65;6,65;0,0735;3,5;0,04515;0,0014;0,00455;10,15;51,1;0,175;0,7;0,035;0,07;0,0161;0;0,00945;0,0406;0,122265;0,042;2,59;0,007;0,007;0,01043;0,007;0,14;0,0595
Authentic Chile Con Carne;dinner;garlic cloves, fresh;1;garlic cloves, fresh;4;Serving;;4;;;4,47;0,1908;0,9288;0,9918;0,063;0,063;0,015;0,00267;0;0;0,51;5,43;0,00897;0,09;0,09;0,09;0,051;0,75;0,05016;0,0006;0,00687;4,59;12,03;0,426;0,27;0,0135;0,027;0,006;0;0,0033;0,021;0,054;0,03705;0,936;0,0024;0,0024;0,003576;0,0024;0,051;0,0348
Authentic Chile Con Carne;dinner;salt, table;1/4;salt, table;4;Serving;;4;;;0;0;0;0;0;0;0;0;0;0;581,37;0,36;0,00045;0;0;0;0,00495;0,015;0,0015;0;0;0;0,12;0,0015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0015
Authentic Chile Con Carne;dinner;black pepper, ground;1/4;black pepper, ground;4;Serving;;4;;;1,44325;0,059742;0,222237;0,367712;0,145475;0,145475;0,018745;0,008004;0;0;0,115;2,54725;0,007647;0,09775;0,09775;0,09775;0,055832;0,98325;0,07333;0,000874;0,00399;0,9085;7,64175;0,028175;3,14525;0,157262;0,314525;0,000621;0;0,001035;0,006572;0,012131;0,001673;0;0,00598;0,00598;0,00891;0,00598;0,941275;0,006842
Authentic Chile Con Carne;dinner;Mexican Brown  Rice with Quinoa  MexW1;4;Mexican Brown  Rice with Quinoa  MexW1;4;Serving;;4;;;427,976836;9,204217;63,29995;69,995617;6,695667;6,695667;12,525425;1,483832;0;0;1561,786668;51,990002;0,366533;53,865002;53,865002;53,865002;2,598225;149,873334;2,82562;0,12039;7,427148;306,328335;389,267514;3,31275;10,493333;9,511342;1,049333;0,320916;0;0,141683;3,073692;4,952166;0,48953;6,719667;4,404054;0,6128;0,913072;0,6128;8,978108;2,328717
Authentic Chile Con Carne;dinner;spinach, fresh, chopped;2;spinach, fresh, chopped;4;Serving;;4;;;13,8;1,716;0,858;2,178;1,32;1,32;0,234;0,0378;0;0;47,4;59,4;0,078;116,4;116,4;116,4;1,626;47,4;0,5382;0,0828;0,0156;29,4;334,8;0,6;5626,2;281,310006;562,620006;0,0468;0;0,1134;0,4344;0,8244;0,117;16,86;1,218;1,218;1,81482;1,218;289,739994;0,318
Authentic Chile Con Carne;dinner;flaxseeds, ground;1;flaxseeds, ground;4;Serving;;4;;;37,38;1,2803;0,1106;2,0216;1,911;1,911;2,9512;0,25641;0;0;2,1;17,85;0,0854;6,09;6,09;6,09;0,4011;27,44;0,17374;1,59691;0,41321;44,94;56,91;1,778;0;0;0;0,11508;0;0,01127;0,2156;0,53699;0,03311;0,042;0,0217;0,0217;0,032333;0,0217;0,301;0,3038
Authentic Chile Con Carne;dinner;Authentic Mexican Salsa Roja;4;Authentic Mexican Salsa Roja;4;Serving;;4;;;16,917239;0,530083;1,761171;2,48789;0,726718;0,726718;0,736979;0,103192;0;0;43,130345;7,026207;0,034368;8,968966;8,968966;8,968966;0,167934;6,377586;0,070031;0,007395;0,103988;14,315172;133,486207;0,083621;444,870345;24,102828;44,487034;0,021912;0;0,013023;0,338886;0,399966;0,057637;9,719724;0,447648;0,433855;0,646444;0,433855;6,478758;0,100993
Authentic Chile Con Carne;dinner;"beef filet, rib eye, grilled, select, lean, 0"" trim, URMIS 1253";8;"beef filet, rib eye, grilled, select, lean, 0"" trim, URMIS 1253";4;Serving;;4;;;421,840904;66,655399;0;0;0;0;17,25919;5,869485;0,669049;185,972872;197,312681;13,607771;0,317515;15,875733;15,875733;15,875733;8,073944;61,23497;;0,083234;0,495096;548,846767;868,629388;82,100219;15,875733;4,535924;4,535924;0,208652;7,73375;1,006975;10,700244;22,858969;1,07955;0;;;;;3,628739;25,038299
Authentic Chile Con Carne;dinner;Mexican Cabbage Slaw;1/2;Mexican Cabbage Slaw;4;Serving;;4;;;15,33235;0,278337;0,797599;1,494365;0,696766;0,696766;1,106397;0,150304;0;0;1,236;6,796051;0,0198;7,6019;7,6019;7,6019;0,129781;4,6241;0,034245;0,009144;0,122247;8,190001;58,344752;0,067095;14,41385;1,099443;1,441385;0,010544;0;0,014643;0,167373;0,215507;0,030115;2,068295;0,144417;0,141454;0,210767;0,141454;3,07319;0,079603
Authentic Chile Con Carne;dinner;"bell pepper, yellow, fresh, large, 3 3/4""";1/2;"bell pepper, yellow, fresh, large, 3 3/4""";4;Serving;;4;;;25,11;0,93;5,0406;5,8776;0,837;0,837;0,1953;0,02883;0;0;1,86;10,23;0,09951;24,18;24,18;24,18;0,4278;11,16;0,10881;;;22,32;197,16;0,279;186;9,3;18,6;0,02604;0;0,02325;0,8277;1,029203;0,15624;170,655;;;;;;0,1581
Authentic Chile Con Carne;dinner;grapes, seedless, fresh, thompson;1;grapes, seedless, fresh, thompson;4;Serving;;4;;;104,19;1,0872;25,972;27,331;1,359;1,359;0,2416;0,08154;0;0;3,02;15,1;0,19177;3,02;3,02;3,02;0,5436;10,57;0,10721;0,01661;0,05587;30,2;288,41;0,151;99,66;4,983;9,966;0,10419;0;0,1057;0,28388;0,560708;0,12986;4,832;0,2869;0,2869;0,427481;0,2869;22,046;0,1057
Authentic Chile Verde;dinner;oil, sunflower;1;oil, sunflower;4;Serving;;4;;;120,224003;0;0;0;0;0;13,6;1,4008;;0;0;0;0;0;0;0;0;0;;0;8,9352;0;0;0;;0;;0;0;0;0;0;0;0;5,58688;;;;0,7344;0
Authentic Chile Verde;dinner;pork loin;8;pork loin;4;Serving;;4;;;373,327053;45,332571;0;2,666622;2,666622;;18,666353;6,666555;0;119,997981;1173,313596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Authentic Chile Verde;dinner;salt, table;1;salt, table;4;Serving;;4;;;0;0;0;0;0;0;0;0;0;0;6976,442548;4,320002;0,0054;0;0;0;0,0594;0,18;0,018;0;0;0;1,440001;0,018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,018
Authentic Chile Verde;dinner;black pepper, ground;1;black pepper, ground;4;Serving;;4;;;5,773;0,23897;0,88895;1,47085;0,5819;0,5819;0,07498;0,032016;0;0;0,46;10,189;0,03059;0,391;0,391;0,391;0,22333;3,933;0,293319;0,003496;0,015962;3,634;30,566999;0,1127;12,581;0,62905;1,2581;0,002484;0;0,00414;0,026289;0,048522;0,006693;0;0,02392;0,02392;0,035641;0,02392;3,7651;0,02737
Authentic Chile Verde;dinner;tomatillos, fresh;1;tomatillos, fresh;4;Serving;;4;;;145,149558;4,354487;17,871539;26,489794;8,618255;8,618255;4,626642;0,630493;0;0;4,535924;31,751466;0,358338;31,751466;31,751466;31,751466;2,812273;90,718474;0,693996;0,072393;1,819087;176,901024;1215,627552;2,267962;517,095302;25,854765;51,70953;0,199581;0;0,158757;8,391459;8,391459;0,254012;53,070307;1,723651;1,723651;2,56824;1,723651;45,812829;0,997903
Authentic Chile Verde;dinner;onion, yellow, fresh, large;1;onion, yellow, fresh, large;4;Serving;;4;;;60;1,65;11,46;14,01;2,55;2,55;0,15;0,063;0;0;6;34,5;0,0585;28,5;28,5;28,5;0,315;15;0,1935;0,006;0,0195;43,5;219;0,75;3;0,15;0,3;0,069;0;0,0405;0,174;0,523995;0,18;11,1;0,03;0,03;0,0447;0,03;0,6;0,255
Authentic Chile Verde;dinner;garlic cloves, fresh;3;garlic cloves, fresh;4;Serving;;4;;;13,41;0,5724;2,7864;2,9754;0,189;0,189;0,045;0,00801;0;0;1,53;16,29;0,02691;0,27;0,27;0,27;0,153;2,25;0,15048;0,0018;0,02061;13,77;36,09;1,278;0,81;0,0405;0,081;0,018;0;0,0099;0,063;0,162;0,11115;2,808;0,0072;0,0072;0,010728;0,0072;0,153;0,1044
Authentic Chile Verde;dinner;serrano peppers, fresh;2;serrano peppers, fresh;4;Serving;;4;;;3,904;0,21228;0,415756;0,8174;0,401644;0,401645;0,05368;0,007198;0;0;1,22;1,342;0,015738;2,806;2,806;2,806;0,10492;2,684;0,022814;0,000732;0,026352;4,88;37,209999;0,0488;114,313998;5,7157;11,4314;0,006588;0;0,009882;0,187514;0,187514;0,06161;5,4778;0,08418;0,08418;0,125428;0,08418;1,4396;0,03172
Authentic Chile Verde;dinner;cilantro, fresh, bunch;1/2;cilantro, fresh, bunch;4;Serving;;4;;;1,84;0,1704;0,0696;0,2936;0,224;0,224;0,0416;0,00112;;0;3,68;5,36;0,018;4,96;4,96;4,96;0,1416;2,08;;0;0,0032;3,84;41,68;0,072;;26,96;;0,00536;0;0,01296;0,08912;0,08912;0,01192;2,16;0,2;;;;24,8;0,04
Authentic Chile Verde;dinner;broth, chicken, low sodium;16;broth, chicken, low sodium;4;Serving;;4;;;45,359237;4,581283;1,542214;1,542214;0;0;1,542214;0,762035;0;9,071847;213,188414;0;;;;;0;;;;;;349,266125;;;;;;;;;;;;;;;;;
Authentic Chile Verde;dinner;"potato, russet, fresh, with skin, medium, 2 1/4"" to 3 1/4""";2;"potato, russet, fresh, with skin, medium, 2 1/4"" to 3 1/4""";4;Serving;;4;;;336,54;9,1164;71,4402;76,9782;5,538;5,538;0,3408;0,11076;0;0;21,3;55,38;0,43878;59,64;59,64;59,64;3,6636;97,98;0,66882;0,0426;0,13632;234,3;1776,42;1,704;4,26;0,213;0,426;0,34932;0;0,14058;4,4091;4,4091;1,4697;24,282;0,0426;0,0426;0,063474;0,0426;7,668;1,2354
Authentic Chile Verde;dinner;"bell pepper, green, fresh, medium, 2 1/2""";1;"bell pepper, green, fresh, medium, 2 1/2""";4;Serving;;4;;;23,8;1,0234;3,4986;5,5216;2,023;2,023;0,2023;0,06902;0;0;3,57;11,9;0,07854;11,9;11,9;11,9;0,4046;11,9;0,14518;0,00952;0,06426;23,8;208,25;0;440,3;22,015;44,03;0,06783;0;0,03332;0,5712;0,801441;0,26656;95,676;0,4403;0,4403;0,656047;0,4403;8,806;0,1547
Authentic Chile Verde;dinner;oil, olive;1;oil, olive;4;Serving;;4;;;119,34;0;0;0;0;0;13,5;1,86408;;0;0,27;0,135;0;0;0;0;0,0756;0;0;0,102735;1,31787;0;0,135;0;0;0;0;0;0;0;0;0;0;0;1,93725;1,93725;2,886502;1,93725;8,127;0
Authentic Chile Verde;dinner;Mexican Brown  Rice with Quinoa;4;Mexican Brown  Rice with Quinoa;4;Serving;;4;;;846,859505;18,054883;124,529617;137,72195;13,192333;13,192333;25,009926;2,962923;0;0;1571,145001;92,581668;0,711183;104,948335;104,948335;104,948335;5,058975;297,206667;5,578545;0,239173;14,842556;603,845001;736,484181;6,019417;15,585;9,765926;1,5585;0,629524;0;0,273133;6,075358;9,784946;0,921855;8,446334;8,716057;1,200217;1,788323;1,200217;9,561042;4,585633
Authentic Mexican Salsa Roja;snack;"tomatoes, fresh, year round average, medium, 2 3/5""";3;"tomatoes, fresh, year round average, medium, 2 3/5""";29;Serving;;29;;;66,42;3,2472;9,9261;14,3541;4,428;4,428;0,738;0,10332;0;0;18,45;36,9;0,21771;55,35;55,35;55,35;0,9963;40,59;0,42066;0,01107;0,2952;88,56;874,53;0;3073,77;153,6885;307,377;0,13653;0;0,07011;2,19186;2,56086;0,2952;50,553;1,9926;1,9926;2,968974;1,9926;29,151;0,6273
Authentic Mexican Salsa Roja;snack;onion, white, fresh, small;1/4;onion, white, fresh, small;29;Serving;;29;;;7;0,1925;1,337;1,6345;0,2975;0,2975;0,0175;0,00735;0;0;0,7;4,025;0,006825;3,325;3,325;3,325;0,03675;1,75;0,022575;0,0007;0,002275;5,075;25,55;0,0875;0,35;0,0175;0,035;0,00805;0;0,004725;0,0203;0,061133;0,021;1,295;0,0035;0,0035;0,005215;0,0035;0,07;0,02975
Authentic Mexican Salsa Roja;snack;cilantro, fresh, bunch;1/4;cilantro, fresh, bunch;29;Serving;;29;;;0,92;0,0852;0,0348;0,1468;0,112;0,112;0,0208;0,00056;;0;1,84;2,68;0,009;2,48;2,48;2,48;0,0708;1,04;;0;0,0016;1,92;20,84;0,036;;13,48;;0,00268;0;0,00648;0,04456;0,04456;0,00596;1,08;0,1;;;;12,4;0,02
Authentic Mexican Salsa Roja;snack;garlic cloves, fresh;1;garlic cloves, fresh;29;Serving;;29;;;4,47;0,1908;0,9288;0,9918;0,063;0,063;0,015;0,00267;0;0;0,51;5,43;0,00897;0,09;0,09;0,09;0,051;0,75;0,05016;0,0006;0,00687;4,59;12,03;0,426;0,27;0,0135;0,027;0,006;0;0,0033;0,021;0,054;0,03705;0,936;0,0024;0,0024;0,003576;0,0024;0,051;0,0348
Authentic Mexican Salsa Roja;snack;jalapeno peppers, fresh;1;jalapeno peppers, fresh;29;Serving;;29;;;4,06;0,1274;0,541792;0,91;0,368208;0,368208;0,0518;0,01288;0;0;0,42;1,68;0,00644;3,78;3,78;3,78;0,035;2,1;0,01358;0,007;0,00868;3,64;34,72;0,056;150,92;7,546;15,092;0,0056;0;0,0098;0,1792;0,1792;0,05866;16,604;0,5012;0,5012;0,746788;0,5012;2,59;0,0196
Authentic Mexican Salsa Roja;snack;oil, olive;1;oil, olive;29;Serving;;29;;;39,779985;0;0;0;0;0;4,499998;0,62136;;0;0,09;0,045;0;0;0;0;0,0252;0;0;0,034245;0,43929;0;0,045;0;0;0;0;0;0;0;0;0;0;0;0,64575;0,64575;0,962167;0,64575;2,708999;0
Authentic Mexican Salsa Roja;snack;salt, table;1/8;salt, table;29;Serving;;29;;;0;0;0;0;0;0;0;0;0;0;290,685;0,18;0,000225;0;0;0;0,002475;0,0075;0,00075;0;0;0;0,06;0,00075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00075
Avocado & Grape Salad with Walnuts CW3 Sun Snack;snack;avocado, California, fresh;1/2;avocado, California, fresh;2;Serving;;2;;;113,56;1,3328;1,2512;5,8752;4,624;4,624;10,4788;1,44568;0;0;5,44;8,84;0,1156;60,52;60,52;60,52;0,4148;19,72;0,10132;0,085;1,13832;36,72;344,76;0,272;99,96;4,998;9,996;0,051;0;0,09724;1,30016;1,583496;0,19516;5,984;1,3396;1,3396;1,996004;1,3396;14,28;0,4624
Avocado & Grape Salad with Walnuts CW3 Sun Snack;snack;lemon juice, fresh;3;lemon juice, fresh;2;Serving;;2;;;10,065;0,160125;3,0195;3,15675;0,13725;0,13725;0,1098;0,0183;0;0;0,4575;2,745;0,00732;9,15;9,15;9,15;0,0366;2,745;0,00549;0,004118;0,00549;3,66;47,1225;0,04575;2,745;0,13725;0,2745;0,01098;0;0,006862;0,041633;0,041633;0,021045;17,70525;0,068625;0,068625;0,102251;0,068625;0;0,022875
Avocado & Grape Salad with Walnuts CW3 Sun Snack;snack;grapes, seedless, fresh, thompson;1/2;grapes, seedless, fresh, thompson;2;Serving;;2;;;52,095;0,5436;12,986;13,6655;0,6795;0,6795;0,1208;0,04077;0;0;1,51;7,55;0,095885;1,51;1,51;1,51;0,2718;5,285;0,053605;0,008305;0,027935;15,1;144,205;0,0755;49,83;2,4915;4,983;0,052095;0;0,05285;0,14194;0,280354;0,06493;2,416;0,14345;0,14345;0,21374;0,14345;11,023;0,05285
Avocado & Grape Salad with Walnuts CW3 Sun Snack;snack;"celery stalk, fresh, medium, 7 1/2"" to 8""";1/2;"celery stalk, fresh, medium, 7 1/2"" to 8""";2;Serving;;2;;;3,2;0,138;0,274;0,594;0,32;0,32;0,034;0,0084;0;0;16;8;0,007;7,2;7,2;7,2;0,04;2,2;0,0206;0;0,0158;4,8;52;0,08;89,8;4,49;8,98;0,0042;0;0,0114;0,064;0,094;0,0148;0,62;0,054;0,054;0,08046;0,054;5,86;0,026
Avocado & Grape Salad with Walnuts CW3 Sun Snack;snack;walnuts, english, dried, halves;2;walnuts, english, dried, halves;2;Serving;;2;;;81,750083;1,903752;0,876251;1,713752;0,837501;0,837501;8,151258;0,765751;0;0;0,25;12,250012;0,19825;12,250012;12,250012;12,250012;0,36375;19,75002;0,42675;1,135001;4,76163;43,250044;55,125056;0,612501;2,500003;0,125;0,25;0,042625;0;0,01875;0,140625;0,482773;0,067125;0,1625;0,0875;0,0875;0,130375;0,0875;0,3375;0,38625
Avocado & Grape Salad with Walnuts CW3 Sun Snack;snack;pumpkin seeds, roasted, kernels, unsalted;2;pumpkin seeds, roasted, kernels, unsalted;2;Serving;;2;;;84,665086;4,401404;1,210976;2,169727;0,958751;0,958751;7,234882;1,260241;0,006195;0;2,655003;7,670008;0,188063;8,407509;8,407509;8,407509;1,190326;81,125082;0,662276;0,016373;2,90767;173,165175;116,230118;1,386501;1,180001;0,059;0,118;0,010325;0;0,022125;0,653426;1,917585;0,01475;0,2655;0,0826;0,0826;0,123074;0,0826;0,663751;1,126901
Avocado & Grape Salad with Walnuts CW3 Sun Snack;snack;kale, fresh, chopped;3;kale, fresh, chopped;2;Serving;;2;;;23,52;2,0544;2,472;4,2;1,728;1,728;0,4464;0,04368;0;0;18,24;72;0,71952;67,68;67,68;67,68;0,7056;22,56;0,31632;0,0864;0,0672;44,16;235,68;0,432;4795,2;239,76;479,52;0,0528;0;0,0624;0,48;0,48;0,13008;57,6;0,7392;0,7392;1,101408;0,7392;338,303995;0,2688
Avocado & Grape Salad with Walnuts CW3 Sun Snack;snack;oil, olive;1;oil, olive;2;Serving;;2;;;39,779985;0;0;0;0;0;4,499998;0,62136;;0;0,09;0,045;0;0;0;0;0,0252;0;0;0,034245;0,43929;0;0,045;0;0;0;0;0;0;0;0;0;0;0;0,64575;0,64575;0,962167;0,64575;2,708999;0
Avocado & Grape Salad with Walnuts CW3 Sun Snack;snack;honey;1;honey;2;Serving;;2;;;21,279992;0,021;5,753998;5,767998;0,014;0,014;0;0;0;0;0,28;0,42;0,00252;0,14;0,14;0,14;0,0294;0,14;;0;0;0,28;3,639999;0,056;;0;;0;0;0,00266;0,00847;0,00847;0,00168;0,035;0;;;;0;0,0154
